Instance,Algorithm,Best,Worst,Mean,Median,Std. Dev.,Algorithm 1 vs Algorithm 2,U-Test
nrw1379,LKH,57319.5611397446,57577.973329323264,57455.983799968824,57430.66316742303,97.62518190015383,LKH vs VSR-EX-HILL-CLIMBING-2000,0.000 (0.008)
nrw1379,LKH,57319.5611397446,57577.973329323264,57455.983799968824,57430.66316742303,97.62518190015383,LKH vs VSR-EX-HILL-CLIMBING-3000,0.000 (0.008)
nrw1379,LKH,57319.5611397446,57577.973329323264,57455.983799968824,57430.66316742303,97.62518190015383,LKH vs VSR-EX-HILL-CLIMBING-1000,0.000 (0.008)
nrw1379,LKH,57319.5611397446,57577.973329323264,57455.983799968824,57430.66316742303,97.62518190015383,LKH vs VSR-EXPECTED-LKH,25.000 (0.008)
nrw1379,LKH,57319.5611397446,57577.973329323264,57455.983799968824,57430.66316742303,97.62518190015383,LKH vs VSR-HILL-CLIMBING-2000,0.000 (0.008)
nrw1379,LKH,57319.5611397446,57577.973329323264,57455.983799968824,57430.66316742303,97.62518190015383,LKH vs VSR-HILL-CLIMBING-3000,0.000 (0.008)
nrw1379,LKH,57319.5611397446,57577.973329323264,57455.983799968824,57430.66316742303,97.62518190015383,LKH vs VSR-HILL-CLIMBING-1000,0.000 (0.008)
nrw1379,LKH,57319.5611397446,57577.973329323264,57455.983799968824,57430.66316742303,97.62518190015383,LKH vs VSR-LKH,25.000 (0.008)
nrw1379,LKH,57319.5611397446,57577.973329323264,57455.983799968824,57430.66316742303,97.62518190015383,LKH vs VSR-V2-HILL-CLIMBING-2000,0.000 (0.008)
nrw1379,LKH,57319.5611397446,57577.973329323264,57455.983799968824,57430.66316742303,97.62518190015383,LKH vs VSR-V2-HILL-CLIMBING-3000,0.000 (0.008)
nrw1379,LKH,57319.5611397446,57577.973329323264,57455.983799968824,57430.66316742303,97.62518190015383,LKH vs VSR-V2-HILL-CLIMBING-1000,0.000 (0.008)
nrw1379,LKH,57319.5611397446,57577.973329323264,57455.983799968824,57430.66316742303,97.62518190015383,LKH vs VSR-V2-LKH,25.000 (0.008)
nrw1379,MC-LKH,57052.411944046966,57155.79010277197,57121.065154381,57126.18977659124,37.264748609900664,MC-LKH vs Q-LKH,10.000 (0.675)
nrw1379,MC-LKH,57052.411944046966,57155.79010277197,57121.065154381,57126.18977659124,37.264748609900664,MC-LKH vs SARSA-LKH,12.000 (1.000)
nrw1379,MC-LKH,57052.411944046966,57155.79010277197,57121.065154381,57126.18977659124,37.264748609900664,MC-LKH vs TD-LKH,2.000 (0.032)
nrw1379,MC-LKH,57052.411944046966,57155.79010277197,57121.065154381,57126.18977659124,37.264748609900664,MC-LKH vs VSR-EX-HILL-CLIMBING-2000,0.000 (0.008)
nrw1379,MC-LKH,57052.411944046966,57155.79010277197,57121.065154381,57126.18977659124,37.264748609900664,MC-LKH vs VSR-EX-HILL-CLIMBING-3000,0.000 (0.008)
nrw1379,MC-LKH,57052.411944046966,57155.79010277197,57121.065154381,57126.18977659124,37.264748609900664,MC-LKH vs VSR-EX-HILL-CLIMBING-1000,0.000 (0.008)
nrw1379,MC-LKH,57052.411944046966,57155.79010277197,57121.065154381,57126.18977659124,37.264748609900664,MC-LKH vs VSR-EXPECTED-LKH,6.000 (0.222)
nrw1379,MC-LKH,57052.411944046966,57155.79010277197,57121.065154381,57126.18977659124,37.264748609900664,MC-LKH vs VSR-HILL-CLIMBING-2000,0.000 (0.008)
nrw1379,MC-LKH,57052.411944046966,57155.79010277197,57121.065154381,57126.18977659124,37.264748609900664,MC-LKH vs VSR-HILL-CLIMBING-3000,0.000 (0.008)
nrw1379,MC-LKH,57052.411944046966,57155.79010277197,57121.065154381,57126.18977659124,37.264748609900664,MC-LKH vs VSR-HILL-CLIMBING-1000,0.000 (0.008)
nrw1379,MC-LKH,57052.411944046966,57155.79010277197,57121.065154381,57126.18977659124,37.264748609900664,MC-LKH vs VSR-LKH,9.000 (0.548)
nrw1379,MC-LKH,57052.411944046966,57155.79010277197,57121.065154381,57126.18977659124,37.264748609900664,MC-LKH vs VSR-V2-HILL-CLIMBING-2000,0.000 (0.008)
nrw1379,MC-LKH,57052.411944046966,57155.79010277197,57121.065154381,57126.18977659124,37.264748609900664,MC-LKH vs VSR-V2-HILL-CLIMBING-3000,0.000 (0.008)
nrw1379,MC-LKH,57052.411944046966,57155.79010277197,57121.065154381,57126.18977659124,37.264748609900664,MC-LKH vs VSR-V2-HILL-CLIMBING-1000,0.000 (0.008)
nrw1379,MC-LKH,57052.411944046966,57155.79010277197,57121.065154381,57126.18977659124,37.264748609900664,MC-LKH vs VSR-V2-LKH,12.000 (1.000)
nrw1379,Q-LKH,57113.71106993458,57157.84082861222,57136.706884483145,57139.698172405406,19.63007768827984,Q-LKH vs SARSA-LKH,15.000 (0.675)
nrw1379,Q-LKH,57113.71106993458,57157.84082861222,57136.706884483145,57139.698172405406,19.63007768827984,Q-LKH vs TD-LKH,5.000 (0.142)
nrw1379,Q-LKH,57113.71106993458,57157.84082861222,57136.706884483145,57139.698172405406,19.63007768827984,Q-LKH vs VSR-EX-HILL-CLIMBING-2000,0.000 (0.012)
nrw1379,Q-LKH,57113.71106993458,57157.84082861222,57136.706884483145,57139.698172405406,19.63007768827984,Q-LKH vs VSR-EX-HILL-CLIMBING-3000,0.000 (0.012)
nrw1379,Q-LKH,57113.71106993458,57157.84082861222,57136.706884483145,57139.698172405406,19.63007768827984,Q-LKH vs VSR-EX-HILL-CLIMBING-1000,0.000 (0.012)
nrw1379,Q-LKH,57113.71106993458,57157.84082861222,57136.706884483145,57139.698172405406,19.63007768827984,Q-LKH vs VSR-EXPECTED-LKH,8.000 (0.402)
nrw1379,Q-LKH,57113.71106993458,57157.84082861222,57136.706884483145,57139.698172405406,19.63007768827984,Q-LKH vs VSR-HILL-CLIMBING-2000,0.000 (0.012)
nrw1379,Q-LKH,57113.71106993458,57157.84082861222,57136.706884483145,57139.698172405406,19.63007768827984,Q-LKH vs VSR-HILL-CLIMBING-3000,0.000 (0.012)
nrw1379,Q-LKH,57113.71106993458,57157.84082861222,57136.706884483145,57139.698172405406,19.63007768827984,Q-LKH vs VSR-HILL-CLIMBING-1000,0.000 (0.012)
nrw1379,Q-LKH,57113.71106993458,57157.84082861222,57136.706884483145,57139.698172405406,19.63007768827984,Q-LKH vs VSR-LKH,10.000 (0.675)
nrw1379,Q-LKH,57113.71106993458,57157.84082861222,57136.706884483145,57139.698172405406,19.63007768827984,Q-LKH vs VSR-V2-HILL-CLIMBING-2000,0.000 (0.012)
nrw1379,Q-LKH,57113.71106993458,57157.84082861222,57136.706884483145,57139.698172405406,19.63007768827984,Q-LKH vs VSR-V2-HILL-CLIMBING-3000,0.000 (0.012)
nrw1379,Q-LKH,57113.71106993458,57157.84082861222,57136.706884483145,57139.698172405406,19.63007768827984,Q-LKH vs VSR-V2-HILL-CLIMBING-1000,0.000 (0.012)
nrw1379,Q-LKH,57113.71106993458,57157.84082861222,57136.706884483145,57139.698172405406,19.63007768827984,Q-LKH vs VSR-V2-LKH,14.000 (0.834)
nrw1379,SARSA-LKH,57073.40976889746,57162.36384226973,57123.25194889088,57127.29251659865,31.426342200160747,SARSA-LKH vs TD-LKH,3.000 (0.056)
nrw1379,SARSA-LKH,57073.40976889746,57162.36384226973,57123.25194889088,57127.29251659865,31.426342200160747,SARSA-LKH vs VSR-EX-HILL-CLIMBING-2000,0.000 (0.008)
nrw1379,SARSA-LKH,57073.40976889746,57162.36384226973,57123.25194889088,57127.29251659865,31.426342200160747,SARSA-LKH vs VSR-EX-HILL-CLIMBING-3000,0.000 (0.008)
nrw1379,SARSA-LKH,57073.40976889746,57162.36384226973,57123.25194889088,57127.29251659865,31.426342200160747,SARSA-LKH vs VSR-EX-HILL-CLIMBING-1000,0.000 (0.008)
nrw1379,SARSA-LKH,57073.40976889746,57162.36384226973,57123.25194889088,57127.29251659865,31.426342200160747,SARSA-LKH vs VSR-EXPECTED-LKH,6.000 (0.222)
nrw1379,SARSA-LKH,57073.40976889746,57162.36384226973,57123.25194889088,57127.29251659865,31.426342200160747,SARSA-LKH vs VSR-HILL-CLIMBING-2000,0.000 (0.008)
nrw1379,SARSA-LKH,57073.40976889746,57162.36384226973,57123.25194889088,57127.29251659865,31.426342200160747,SARSA-LKH vs VSR-HILL-CLIMBING-3000,0.000 (0.008)
nrw1379,SARSA-LKH,57073.40976889746,57162.36384226973,57123.25194889088,57127.29251659865,31.426342200160747,SARSA-LKH vs VSR-HILL-CLIMBING-1000,0.000 (0.008)
nrw1379,SARSA-LKH,57073.40976889746,57162.36384226973,57123.25194889088,57127.29251659865,31.426342200160747,SARSA-LKH vs VSR-LKH,9.000 (0.548)
nrw1379,SARSA-LKH,57073.40976889746,57162.36384226973,57123.25194889088,57127.29251659865,31.426342200160747,SARSA-LKH vs VSR-V2-HILL-CLIMBING-2000,0.000 (0.008)
nrw1379,SARSA-LKH,57073.40976889746,57162.36384226973,57123.25194889088,57127.29251659865,31.426342200160747,SARSA-LKH vs VSR-V2-HILL-CLIMBING-3000,0.000 (0.008)
nrw1379,SARSA-LKH,57073.40976889746,57162.36384226973,57123.25194889088,57127.29251659865,31.426342200160747,SARSA-LKH vs VSR-V2-HILL-CLIMBING-1000,0.000 (0.008)
nrw1379,SARSA-LKH,57073.40976889746,57162.36384226973,57123.25194889088,57127.29251659865,31.426342200160747,SARSA-LKH vs VSR-V2-LKH,10.000 (0.690)
nrw1379,TD-LKH,57135.49489261056,57213.77062487002,57174.34478880289,57164.37767543843,28.67025158511186,TD-LKH vs VSR-EX-HILL-CLIMBING-2000,0.000 (0.008)
nrw1379,TD-LKH,57135.49489261056,57213.77062487002,57174.34478880289,57164.37767543843,28.67025158511186,TD-LKH vs VSR-EX-HILL-CLIMBING-3000,0.000 (0.008)
nrw1379,TD-LKH,57135.49489261056,57213.77062487002,57174.34478880289,57164.37767543843,28.67025158511186,TD-LKH vs VSR-EX-HILL-CLIMBING-1000,0.000 (0.008)
nrw1379,TD-LKH,57135.49489261056,57213.77062487002,57174.34478880289,57164.37767543843,28.67025158511186,TD-LKH vs VSR-EXPECTED-LKH,18.000 (0.310)
nrw1379,TD-LKH,57135.49489261056,57213.77062487002,57174.34478880289,57164.37767543843,28.67025158511186,TD-LKH vs VSR-HILL-CLIMBING-2000,0.000 (0.008)
nrw1379,TD-LKH,57135.49489261056,57213.77062487002,57174.34478880289,57164.37767543843,28.67025158511186,TD-LKH vs VSR-HILL-CLIMBING-3000,0.000 (0.008)
nrw1379,TD-LKH,57135.49489261056,57213.77062487002,57174.34478880289,57164.37767543843,28.67025158511186,TD-LKH vs VSR-HILL-CLIMBING-1000,0.000 (0.008)
nrw1379,TD-LKH,57135.49489261056,57213.77062487002,57174.34478880289,57164.37767543843,28.67025158511186,TD-LKH vs VSR-LKH,15.000 (0.690)
nrw1379,TD-LKH,57135.49489261056,57213.77062487002,57174.34478880289,57164.37767543843,28.67025158511186,TD-LKH vs VSR-V2-HILL-CLIMBING-2000,0.000 (0.008)
nrw1379,TD-LKH,57135.49489261056,57213.77062487002,57174.34478880289,57164.37767543843,28.67025158511186,TD-LKH vs VSR-V2-HILL-CLIMBING-3000,0.000 (0.008)
nrw1379,TD-LKH,57135.49489261056,57213.77062487002,57174.34478880289,57164.37767543843,28.67025158511186,TD-LKH vs VSR-V2-HILL-CLIMBING-1000,0.000 (0.008)
nrw1379,TD-LKH,57135.49489261056,57213.77062487002,57174.34478880289,57164.37767543843,28.67025158511186,TD-LKH vs VSR-V2-LKH,21.000 (0.095)
nrw1379,VSR-EX-HILL-CLIMBING-2000,64854.81510190578,66253.26878746311,65484.26656295677,65292.12969450667,496.69531744637317,VSR-EX-HILL-CLIMBING-2000 vs VSR-EX-HILL-CLIMBING-3000,19.000 (0.222)
nrw1379,VSR-EX-HILL-CLIMBING-2000,64854.81510190578,66253.26878746311,65484.26656295677,65292.12969450667,496.69531744637317,VSR-EX-HILL-CLIMBING-2000 vs VSR-EX-HILL-CLIMBING-1000,0.000 (0.008)
nrw1379,VSR-EX-HILL-CLIMBING-2000,64854.81510190578,66253.26878746311,65484.26656295677,65292.12969450667,496.69531744637317,VSR-EX-HILL-CLIMBING-2000 vs VSR-EXPECTED-LKH,25.000 (0.008)
nrw1379,VSR-EX-HILL-CLIMBING-2000,64854.81510190578,66253.26878746311,65484.26656295677,65292.12969450667,496.69531744637317,VSR-EX-HILL-CLIMBING-2000 vs VSR-HILL-CLIMBING-2000,13.000 (1.000)
nrw1379,VSR-EX-HILL-CLIMBING-2000,64854.81510190578,66253.26878746311,65484.26656295677,65292.12969450667,496.69531744637317,VSR-EX-HILL-CLIMBING-2000 vs VSR-HILL-CLIMBING-3000,16.000 (0.548)
nrw1379,VSR-EX-HILL-CLIMBING-2000,64854.81510190578,66253.26878746311,65484.26656295677,65292.12969450667,496.69531744637317,VSR-EX-HILL-CLIMBING-2000 vs VSR-HILL-CLIMBING-1000,0.000 (0.008)
nrw1379,VSR-EX-HILL-CLIMBING-2000,64854.81510190578,66253.26878746311,65484.26656295677,65292.12969450667,496.69531744637317,VSR-EX-HILL-CLIMBING-2000 vs VSR-LKH,25.000 (0.008)
nrw1379,VSR-EX-HILL-CLIMBING-2000,64854.81510190578,66253.26878746311,65484.26656295677,65292.12969450667,496.69531744637317,VSR-EX-HILL-CLIMBING-2000 vs VSR-V2-HILL-CLIMBING-2000,5.000 (0.151)
nrw1379,VSR-EX-HILL-CLIMBING-2000,64854.81510190578,66253.26878746311,65484.26656295677,65292.12969450667,496.69531744637317,VSR-EX-HILL-CLIMBING-2000 vs VSR-V2-HILL-CLIMBING-3000,22.000 (0.056)
nrw1379,VSR-EX-HILL-CLIMBING-2000,64854.81510190578,66253.26878746311,65484.26656295677,65292.12969450667,496.69531744637317,VSR-EX-HILL-CLIMBING-2000 vs VSR-V2-HILL-CLIMBING-1000,0.000 (0.008)
nrw1379,VSR-EX-HILL-CLIMBING-2000,64854.81510190578,66253.26878746311,65484.26656295677,65292.12969450667,496.69531744637317,VSR-EX-HILL-CLIMBING-2000 vs VSR-V2-LKH,25.000 (0.008)
nrw1379,VSR-EX-HILL-CLIMBING-3000,63572.10288872924,65371.56351736852,64449.045960663,64064.46788672543,747.3695462410617,VSR-EX-HILL-CLIMBING-3000 vs VSR-EX-HILL-CLIMBING-1000,0.000 (0.008)
nrw1379,VSR-EX-HILL-CLIMBING-3000,63572.10288872924,65371.56351736852,64449.045960663,64064.46788672543,747.3695462410617,VSR-EX-HILL-CLIMBING-3000 vs VSR-EXPECTED-LKH,25.000 (0.008)
nrw1379,VSR-EX-HILL-CLIMBING-3000,63572.10288872924,65371.56351736852,64449.045960663,64064.46788672543,747.3695462410617,VSR-EX-HILL-CLIMBING-3000 vs VSR-HILL-CLIMBING-2000,4.000 (0.095)
nrw1379,VSR-EX-HILL-CLIMBING-3000,63572.10288872924,65371.56351736852,64449.045960663,64064.46788672543,747.3695462410617,VSR-EX-HILL-CLIMBING-3000 vs VSR-HILL-CLIMBING-3000,6.000 (0.222)
nrw1379,VSR-EX-HILL-CLIMBING-3000,63572.10288872924,65371.56351736852,64449.045960663,64064.46788672543,747.3695462410617,VSR-EX-HILL-CLIMBING-3000 vs VSR-HILL-CLIMBING-1000,0.000 (0.008)
nrw1379,VSR-EX-HILL-CLIMBING-3000,63572.10288872924,65371.56351736852,64449.045960663,64064.46788672543,747.3695462410617,VSR-EX-HILL-CLIMBING-3000 vs VSR-LKH,25.000 (0.008)
nrw1379,VSR-EX-HILL-CLIMBING-3000,63572.10288872924,65371.56351736852,64449.045960663,64064.46788672543,747.3695462410617,VSR-EX-HILL-CLIMBING-3000 vs VSR-V2-HILL-CLIMBING-2000,0.000 (0.008)
nrw1379,VSR-EX-HILL-CLIMBING-3000,63572.10288872924,65371.56351736852,64449.045960663,64064.46788672543,747.3695462410617,VSR-EX-HILL-CLIMBING-3000 vs VSR-V2-HILL-CLIMBING-3000,10.000 (0.690)
nrw1379,VSR-EX-HILL-CLIMBING-3000,63572.10288872924,65371.56351736852,64449.045960663,64064.46788672543,747.3695462410617,VSR-EX-HILL-CLIMBING-3000 vs VSR-V2-HILL-CLIMBING-1000,0.000 (0.008)
nrw1379,VSR-EX-HILL-CLIMBING-3000,63572.10288872924,65371.56351736852,64449.045960663,64064.46788672543,747.3695462410617,VSR-EX-HILL-CLIMBING-3000 vs VSR-V2-LKH,25.000 (0.008)
nrw1379,VSR-EX-HILL-CLIMBING-1000,68432.28150161756,71142.53005968887,69606.66882816104,69749.19756769291,1004.5815010784048,VSR-EX-HILL-CLIMBING-1000 vs VSR-EXPECTED-LKH,25.000 (0.008)
nrw1379,VSR-EX-HILL-CLIMBING-1000,68432.28150161756,71142.53005968887,69606.66882816104,69749.19756769291,1004.5815010784048,VSR-EX-HILL-CLIMBING-1000 vs VSR-HILL-CLIMBING-2000,25.000 (0.008)
nrw1379,VSR-EX-HILL-CLIMBING-1000,68432.28150161756,71142.53005968887,69606.66882816104,69749.19756769291,1004.5815010784048,VSR-EX-HILL-CLIMBING-1000 vs VSR-HILL-CLIMBING-3000,25.000 (0.008)
nrw1379,VSR-EX-HILL-CLIMBING-1000,68432.28150161756,71142.53005968887,69606.66882816104,69749.19756769291,1004.5815010784048,VSR-EX-HILL-CLIMBING-1000 vs VSR-HILL-CLIMBING-1000,18.000 (0.310)
nrw1379,VSR-EX-HILL-CLIMBING-1000,68432.28150161756,71142.53005968887,69606.66882816104,69749.19756769291,1004.5815010784048,VSR-EX-HILL-CLIMBING-1000 vs VSR-LKH,25.000 (0.008)
nrw1379,VSR-EX-HILL-CLIMBING-1000,68432.28150161756,71142.53005968887,69606.66882816104,69749.19756769291,1004.5815010784048,VSR-EX-HILL-CLIMBING-1000 vs VSR-V2-HILL-CLIMBING-2000,25.000 (0.008)
nrw1379,VSR-EX-HILL-CLIMBING-1000,68432.28150161756,71142.53005968887,69606.66882816104,69749.19756769291,1004.5815010784048,VSR-EX-HILL-CLIMBING-1000 vs VSR-V2-HILL-CLIMBING-3000,25.000 (0.008)
nrw1379,VSR-EX-HILL-CLIMBING-1000,68432.28150161756,71142.53005968887,69606.66882816104,69749.19756769291,1004.5815010784048,VSR-EX-HILL-CLIMBING-1000 vs VSR-V2-HILL-CLIMBING-1000,15.000 (0.690)
nrw1379,VSR-EX-HILL-CLIMBING-1000,68432.28150161756,71142.53005968887,69606.66882816104,69749.19756769291,1004.5815010784048,VSR-EX-HILL-CLIMBING-1000 vs VSR-V2-LKH,25.000 (0.008)
nrw1379,VSR-EXPECTED-LKH,57121.09607435208,57193.07351026634,57156.89484459193,57152.776333989576,30.12661225587225,VSR-EXPECTED-LKH vs VSR-HILL-CLIMBING-2000,0.000 (0.008)
nrw1379,VSR-EXPECTED-LKH,57121.09607435208,57193.07351026634,57156.89484459193,57152.776333989576,30.12661225587225,VSR-EXPECTED-LKH vs VSR-HILL-CLIMBING-3000,0.000 (0.008)
nrw1379,VSR-EXPECTED-LKH,57121.09607435208,57193.07351026634,57156.89484459193,57152.776333989576,30.12661225587225,VSR-EXPECTED-LKH vs VSR-HILL-CLIMBING-1000,0.000 (0.008)
nrw1379,VSR-EXPECTED-LKH,57121.09607435208,57193.07351026634,57156.89484459193,57152.776333989576,30.12661225587225,VSR-EXPECTED-LKH vs VSR-LKH,13.000 (1.000)
nrw1379,VSR-EXPECTED-LKH,57121.09607435208,57193.07351026634,57156.89484459193,57152.776333989576,30.12661225587225,VSR-EXPECTED-LKH vs VSR-V2-HILL-CLIMBING-2000,0.000 (0.008)
nrw1379,VSR-EXPECTED-LKH,57121.09607435208,57193.07351026634,57156.89484459193,57152.776333989576,30.12661225587225,VSR-EXPECTED-LKH vs VSR-V2-HILL-CLIMBING-3000,0.000 (0.008)
nrw1379,VSR-EXPECTED-LKH,57121.09607435208,57193.07351026634,57156.89484459193,57152.776333989576,30.12661225587225,VSR-EXPECTED-LKH vs VSR-V2-HILL-CLIMBING-1000,0.000 (0.008)
nrw1379,VSR-EXPECTED-LKH,57121.09607435208,57193.07351026634,57156.89484459193,57152.776333989576,30.12661225587225,VSR-EXPECTED-LKH vs VSR-V2-LKH,18.000 (0.310)
nrw1379,VSR-HILL-CLIMBING-2000,64688.75907005078,66701.26522922408,65625.1206432065,65738.42254095104,787.7473820447577,VSR-HILL-CLIMBING-2000 vs VSR-HILL-CLIMBING-3000,16.000 (0.548)
nrw1379,VSR-HILL-CLIMBING-2000,64688.75907005078,66701.26522922408,65625.1206432065,65738.42254095104,787.7473820447577,VSR-HILL-CLIMBING-2000 vs VSR-HILL-CLIMBING-1000,0.000 (0.008)
nrw1379,VSR-HILL-CLIMBING-2000,64688.75907005078,66701.26522922408,65625.1206432065,65738.42254095104,787.7473820447577,VSR-HILL-CLIMBING-2000 vs VSR-LKH,25.000 (0.008)
nrw1379,VSR-HILL-CLIMBING-2000,64688.75907005078,66701.26522922408,65625.1206432065,65738.42254095104,787.7473820447577,VSR-HILL-CLIMBING-2000 vs VSR-V2-HILL-CLIMBING-2000,9.000 (0.548)
nrw1379,VSR-HILL-CLIMBING-2000,64688.75907005078,66701.26522922408,65625.1206432065,65738.42254095104,787.7473820447577,VSR-HILL-CLIMBING-2000 vs VSR-V2-HILL-CLIMBING-3000,19.000 (0.222)
nrw1379,VSR-HILL-CLIMBING-2000,64688.75907005078,66701.26522922408,65625.1206432065,65738.42254095104,787.7473820447577,VSR-HILL-CLIMBING-2000 vs VSR-V2-HILL-CLIMBING-1000,0.000 (0.008)
nrw1379,VSR-HILL-CLIMBING-2000,64688.75907005078,66701.26522922408,65625.1206432065,65738.42254095104,787.7473820447577,VSR-HILL-CLIMBING-2000 vs VSR-V2-LKH,25.000 (0.008)
nrw1379,VSR-HILL-CLIMBING-3000,64321.89617270535,66053.7177723506,65106.812764418544,64898.56644786861,583.3981156959716,VSR-HILL-CLIMBING-3000 vs VSR-HILL-CLIMBING-1000,0.000 (0.008)
nrw1379,VSR-HILL-CLIMBING-3000,64321.89617270535,66053.7177723506,65106.812764418544,64898.56644786861,583.3981156959716,VSR-HILL-CLIMBING-3000 vs VSR-LKH,25.000 (0.008)
nrw1379,VSR-HILL-CLIMBING-3000,64321.89617270535,66053.7177723506,65106.812764418544,64898.56644786861,583.3981156959716,VSR-HILL-CLIMBING-3000 vs VSR-V2-HILL-CLIMBING-2000,2.000 (0.032)
nrw1379,VSR-HILL-CLIMBING-3000,64321.89617270535,66053.7177723506,65106.812764418544,64898.56644786861,583.3981156959716,VSR-HILL-CLIMBING-3000 vs VSR-V2-HILL-CLIMBING-3000,17.000 (0.421)
nrw1379,VSR-HILL-CLIMBING-3000,64321.89617270535,66053.7177723506,65106.812764418544,64898.56644786861,583.3981156959716,VSR-HILL-CLIMBING-3000 vs VSR-V2-HILL-CLIMBING-1000,0.000 (0.008)
nrw1379,VSR-HILL-CLIMBING-3000,64321.89617270535,66053.7177723506,65106.812764418544,64898.56644786861,583.3981156959716,VSR-HILL-CLIMBING-3000 vs VSR-V2-LKH,25.000 (0.008)
nrw1379,VSR-HILL-CLIMBING-1000,67711.37126608328,71052.12473267122,68966.19075238227,68364.0201976736,1277.461580269576,VSR-HILL-CLIMBING-1000 vs VSR-LKH,25.000 (0.008)
nrw1379,VSR-HILL-CLIMBING-1000,67711.37126608328,71052.12473267122,68966.19075238227,68364.0201976736,1277.461580269576,VSR-HILL-CLIMBING-1000 vs VSR-V2-HILL-CLIMBING-2000,25.000 (0.008)
nrw1379,VSR-HILL-CLIMBING-1000,67711.37126608328,71052.12473267122,68966.19075238227,68364.0201976736,1277.461580269576,VSR-HILL-CLIMBING-1000 vs VSR-V2-HILL-CLIMBING-3000,25.000 (0.008)
nrw1379,VSR-HILL-CLIMBING-1000,67711.37126608328,71052.12473267122,68966.19075238227,68364.0201976736,1277.461580269576,VSR-HILL-CLIMBING-1000 vs VSR-V2-HILL-CLIMBING-1000,10.000 (0.690)
nrw1379,VSR-HILL-CLIMBING-1000,67711.37126608328,71052.12473267122,68966.19075238227,68364.0201976736,1277.461580269576,VSR-HILL-CLIMBING-1000 vs VSR-V2-LKH,25.000 (0.008)
nrw1379,VSR-LKH,57098.58884232001,57222.9579088981,57159.29147676491,57142.71150593597,49.71831504339283,VSR-LKH vs VSR-V2-HILL-CLIMBING-2000,0.000 (0.008)
nrw1379,VSR-LKH,57098.58884232001,57222.9579088981,57159.29147676491,57142.71150593597,49.71831504339283,VSR-LKH vs VSR-V2-HILL-CLIMBING-3000,0.000 (0.008)
nrw1379,VSR-LKH,57098.58884232001,57222.9579088981,57159.29147676491,57142.71150593597,49.71831504339283,VSR-LKH vs VSR-V2-HILL-CLIMBING-1000,0.000 (0.008)
nrw1379,VSR-LKH,57098.58884232001,57222.9579088981,57159.29147676491,57142.71150593597,49.71831504339283,VSR-LKH vs VSR-V2-LKH,15.000 (0.690)
nrw1379,VSR-V2-HILL-CLIMBING-2000,65869.84556104151,66246.26339779636,66074.81299521406,66106.15132428468,132.95609601352754,VSR-V2-HILL-CLIMBING-2000 vs VSR-V2-HILL-CLIMBING-3000,25.000 (0.008)
nrw1379,VSR-V2-HILL-CLIMBING-2000,65869.84556104151,66246.26339779636,66074.81299521406,66106.15132428468,132.95609601352754,VSR-V2-HILL-CLIMBING-2000 vs VSR-V2-HILL-CLIMBING-1000,0.000 (0.008)
nrw1379,VSR-V2-HILL-CLIMBING-2000,65869.84556104151,66246.26339779636,66074.81299521406,66106.15132428468,132.95609601352754,VSR-V2-HILL-CLIMBING-2000 vs VSR-V2-LKH,25.000 (0.008)
nrw1379,VSR-V2-HILL-CLIMBING-3000,64250.386866260815,65273.896988090106,64786.928016079415,64851.89113993203,415.20892191630384,VSR-V2-HILL-CLIMBING-3000 vs VSR-V2-HILL-CLIMBING-1000,0.000 (0.008)
nrw1379,VSR-V2-HILL-CLIMBING-3000,64250.386866260815,65273.896988090106,64786.928016079415,64851.89113993203,415.20892191630384,VSR-V2-HILL-CLIMBING-3000 vs VSR-V2-LKH,25.000 (0.008)
nrw1379,VSR-V2-HILL-CLIMBING-1000,68341.23954989448,70392.56323834807,69450.62137010775,69562.83853940257,659.0061158525474,VSR-V2-HILL-CLIMBING-1000 vs VSR-V2-LKH,25.000 (0.008)
nrw1379,VSR-V2-LKH,57096.327048341765,57163.42174830697,57132.40112934985,57145.38895567916,25.828810995258387,,
vm1748,AC,435970.98911560886,441012.4399783606,439132.3675503469,440222.9125281644,2054.5909387796146,AC vs EX-SARSA-LKH,25.000 (0.012)
vm1748,AC,435970.98911560886,441012.4399783606,439132.3675503469,440222.9125281644,2054.5909387796146,AC vs GA,0.000 (0.012)
vm1748,AC,435970.98911560886,441012.4399783606,439132.3675503469,440222.9125281644,2054.5909387796146,AC vs LKH,23.000 (0.036)
vm1748,AC,435970.98911560886,441012.4399783606,439132.3675503469,440222.9125281644,2054.5909387796146,AC vs MC-LKH,25.000 (0.012)
vm1748,AC,435970.98911560886,441012.4399783606,439132.3675503469,440222.9125281644,2054.5909387796146,AC vs Q-LKH,25.000 (0.012)
vm1748,AC,435970.98911560886,441012.4399783606,439132.3675503469,440222.9125281644,2054.5909387796146,AC vs SARSA-LKH,25.000 (0.012)
vm1748,AC,435970.98911560886,441012.4399783606,439132.3675503469,440222.9125281644,2054.5909387796146,AC vs TD-LKH,25.000 (0.012)
vm1748,AC,435970.98911560886,441012.4399783606,439132.3675503469,440222.9125281644,2054.5909387796146,AC vs VSR-EX-HILL-CLIMBING-2000,25.000 (0.012)
vm1748,AC,435970.98911560886,441012.4399783606,439132.3675503469,440222.9125281644,2054.5909387796146,AC vs VSR-EX-HILL-CLIMBING-3000,25.000 (0.012)
